transaction_id,date,customer_id,product_id,category,region,sales_amount,quantity,discount_percent,tax_amount,shipping_cost,total_amount,status,payment_method,customer_segment,delivery_days,rating,is_repeat_customer,promotion_applied,season,year,month
11823,2023-12-24,2205,1481,Toys,East,1370.79,4,20,,0.62,1206.91,Delivered,Cash,Basic,22,2,False,False,Winter,2023,12
11824,2022-11-03,1421,4651,Sports,West,4956.63,17,10,396.53,48.55,4906.05,Delivered,PayPal,Standard,8,1,True,True,Fall,2022,11
11825,2022-04-29,2588,6649,Home,East,2224.42,18,25,177.95,49.2,1895.47,Shipped,PayPal,VIP,24,4,False,False,Spring,2022,4
11826,2024-12-02,3111,5540,Food,South,3657.56,9,0,292.6,15.11,3965.27,Pending,PayPal,Standard,20,1,True,True,Winter,2024,12
11827,2024-12-17,2554,3776,Toys,West,2906.59,16,20,232.53,0.93,2558.73,Pending,Bank Transfer,VIP,6,,True,True,Winter,2024,12
11828,2020-11-02,3901,4232,Toys,South,2234.61,12,0,178.77,26.62,2440.0,,Credit Card,Basic,3,1,True,True,Fall,2020,11
11829,2023-05-06,4425,4571,Home,Central,2711.39,10,0,216.91,33.72,2962.02,Pending,Bank Transfer,Basic,5,,True,True,Spring,2023,5
11830,2023-08-21,884,7906,Food,Central,83.42,3,20,6.67,14.14,87.55,Returned,PayPal,VIP,3,5,True,True,Summer,2023,8
11831,2022-06-10,3169,2918,Beauty,West,3529.37,4,30,282.35,16.76,2769.67,Shipped,Debit Card,VIP,12,2,True,False,Summer,2022,6
11832,2021-06-28,332,3027,Books,West,463.84,16,15,37.11,27.53,458.9,Shipped,Credit Card,Standard,5,2,True,True,Summer,2021,6
11833,2024-10-27,3160,8711,Toys,West,1103.84,6,25,88.31,14.41,930.6,Cancelled,PayPal,Premium,4,1,True,True,Fall,2024,10
11834,2024-05-17,2810,3519,Furniture,South,325.65,7,15,26.05,42.09,344.94,Shipped,Credit Card,Basic,2,,False,True,Spring,2024,5
11835,2022-06-12,737,9118,Electronics,East,1240.76,20,30,99.26,32.57,1000.36,Delivered,Bank Transfer,VIP,21,2,True,True,Summer,2022,6
11836,2021-08-03,4833,7012,Sports,South,,6,5,338.8,2.41,4364.5,Delivered,PayPal,Standard,26,2,True,True,Summer,2021,8
11837,2023-06-09,1425,3518,Toys,East,4702.11,9,20,376.17,39.68,4177.54,Cancelled,Credit Card,Standard,1,4,True,True,Summer,2023,6
11838,2024-08-27,3368,4316,Beauty,South,3752.81,1,,300.22,8.66,4061.69,Cancelled,Bank Transfer,VIP,1,,False,True,Summer,2024,8
11839,2023-08-16,2962,8737,Home,East,1601.04,11,20,128.08,30.27,1439.18,Cancelled,PayPal,Basic,29,2,True,False,Summer,2023,8
11840,2022-09-12,3724,6838,Clothing,East,1829.34,6,10,146.35,28.92,1821.68,Shipped,PayPal,Basic,1,4,True,False,Fall,2022,9
11841,2022-03-06,3069,2817,Clothing,Central,,8,30,,29.61,1470.43,Shipped,Cash,VIP,23,2,True,False,Spring,2022,3
11842,2024-04-08,3864,8905,Home,West,299.75,14,25,23.98,43.19,291.98,Delivered,Debit Card,VIP,22,4,False,False,Spring,2024,4
11843,2024-03-22,4229,1459,Sports,South,2849.0,8,0,227.92,40.37,3117.29,Pending,PayPal,Premium,19,1,False,True,Spring,2024,3
11844,2024-12-19,28,7129,Books,Central,4712.27,17,20,376.98,12.52,4159.32,Returned,Cash,Basic,30,4,False,True,Winter,2024,12
11845,2020-10-20,1834,3286,Books,East,4118.53,3,25,,32.98,3451.36,Shipped,Debit Card,Standard,25,1,True,False,Fall,2020,10
11846,2023-09-21,505,8499,Furniture,East,135.53,15,30,10.84,30.84,136.55,Delivered,Credit Card,VIP,19,4,False,True,Fall,2023,9
11847,2023-06-05,4422,9232,Toys,West,3733.1,14,0,298.65,4.47,4036.22,Cancelled,Bank Transfer,VIP,28,1,True,False,Summer,2023,6
11848,2022-05-08,725,8016,Sports,East,1822.0,1,25,145.76,19.94,1532.2,Delivered,Bank Transfer,VIP,23,2,True,False,Spring,2022,5
11849,2022-12-12,3200,8401,Toys,South,2409.31,13,20,192.74,6.6,2126.79,Shipped,Debit Card,Premium,18,3,True,True,Winter,2022,12
11850,2023-06-25,2749,3348,Toys,West,1278.34,11,30,102.27,26.6,1023.71,Delivered,,Premium,6,1,False,True,Summer,2023,6
11851,2021-06-28,4517,1102,Toys,North,1909.46,8,30,152.76,17.07,1506.45,Returned,Credit Card,VIP,5,1,True,True,Summer,2021,6
11852,2022-10-20,1682,5937,Toys,North,4062.88,18,20,325.03,40.97,,Returned,PayPal,Premium,,1,True,False,Fall,2022,10
3658,2023-07-31,4877,5650,Clothing,East,1969.42,16,15,157.55,14.4,1845.96,Returned,Debit Card,Standard,15,5,False,,Summer,2023,7
11854,2021-06-08,4165,7510,Clothing,Central,1366.78,9,20,109.34,40.75,1243.51,Shipped,Debit Card,Basic,3,4,True,True,Summer,2021,6
11855,2024-01-05,462,5959,Beauty,North,84.14,8,0,6.73,40.92,131.79,Delivered,PayPal,Basic,11,1,False,False,Winter,2024,1
11856,2023-05-26,1969,7123,Furniture,Central,,15,30,253.41,39.07,2509.84,Returned,Cash,VIP,11,5,False,False,Spring,2023,5
11857,2023-01-11,4992,8718,Toys,East,3006.9,8,30,240.55,43.09,2388.47,Returned,Credit Card,Standard,17,5,True,True,Winter,2023,1
11858,2021-06-01,3807,6729,Furniture,,4364.73,,25,349.18,21.76,3644.49,Shipped,Credit Card,Premium,24,2,False,True,Summer,2021,6
11859,2021-09-17,3224,2823,Clothing,South,,12,5,393.04,28.71,5089.13,Cancelled,Bank Transfer,Premium,13,5,False,False,Fall,2021,9
11860,,4309,8470,Beauty,South,1233.96,15,20,98.72,29.24,,Delivered,Cash,VIP,2,1,False,True,Spring,2023,3
11861,2021-01-15,1830,7572,Clothing,East,608.82,2,10,48.71,18.21,614.86,Returned,Bank Transfer,Standard,8,1,False,True,Winter,2021,1
11862,2020-11-28,701,7889,Clothing,Central,2918.24,12,25,233.46,13.91,2436.05,Shipped,Cash,Basic,18,5,False,False,Fall,2020,11
11863,2022-04-19,747,4398,Beauty,North,4696.33,17,0,375.71,19.73,5091.77,Shipped,PayPal,Basic,10,3,False,False,Spring,2022,4
11864,2023-08-13,4899,7290,Furniture,Central,961.27,,5,76.9,45.27,,Delivered,Debit Card,Basic,20,1,False,True,Summer,2023,8
11865,2021-01-11,4450,7433,Toys,West,,12,25,312.6,40.69,3283.94,Delivered,Credit Card,Standard,2,5,False,True,Winter,2021,1
11866,2024-06-22,1185,2797,Toys,West,2997.54,8,25,239.8,41.42,2529.38,Returned,Cash,Basic,9,2,True,False,Summer,2024,6
11867,2023-05-02,4903,9549,Electronics,West,873.04,6,15,69.84,15.7,827.62,Pending,Debit Card,Premium,28,3,False,True,Spring,2023,5
11868,2022-08-25,3588,4356,Sports,East,3020.29,4,10,241.62,16.77,,Delivered,Cash,VIP,22,5,False,False,Summer,2022,8
11869,2020-10-01,1760,9714,Furniture,East,1313.58,14,30,105.09,28.98,1053.58,Returned,Debit Card,Standard,15,5,False,True,Fall,2020,10
11870,2020-04-13,,9579,Furniture,North,3416.04,19,25,273.28,9.15,2844.46,Pending,Bank Transfer,Standard,6,2,True,True,Spring,2020,4
11871,2020-01-14,2017,9479,Food,South,69.24,9,30,5.54,10.82,64.83,Pending,PayPal,VIP,24,1,False,True,Winter,2020,1
11872,2020-01-19,1918,5081,Clothing,North,675.9,19,25,54.07,15.43,576.42,Returned,Bank Transfer,VIP,5,3,True,False,Winter,2020,1
11873,2022-06-24,1177,5325,Books,Central,2805.39,17,0,224.43,37.59,3067.41,Shipped,Credit Card,Premium,5,2,False,True,Summer,2022,6
11874,2024-04-24,2406,9877,Books,South,1823.57,20,10,145.89,7.32,1794.42,Cancelled,Debit Card,Basic,4,4,True,True,Spring,2024,4
11875,2021-07-15,3524,1380,Toys,South,227.3,9,10,18.18,48.07,270.82,Pending,Debit Card,Standard,2,3,False,False,Summer,2021,7
11876,2021-05-14,4085,6532,Clothing,West,209.84,4,15,16.79,21.85,217.0,Delivered,Cash,Standard,10,5,False,True,Spring,2021,5
11877,2024-12-24,4439,2289,Electronics,East,4501.67,7,25,360.13,,3749.5,Pending,Debit Card,Basic,25,,True,False,Winter,2024,12
11878,2021-03-06,2074,2754,Garden,North,3501.02,12,20,,1.5,3082.4,Pending,Cash,,10,3,True,True,Spring,2021,3
11879,2023-01-31,3274,5614,Garden,North,3314.47,20,25,265.16,18.88,2769.89,Delivered,Credit Card,VIP,22,5,False,True,Winter,2023,1
11880,2021-11-02,2683,8132,Beauty,South,1639.08,13,15,131.13,46.05,1570.4,Delivered,PayPal,Basic,1,5,False,True,Fall,2021,11
11881,2024-01-17,3139,1200,Food,East,200.93,9,20,16.07,35.3,212.11,Cancelled,Cash,VIP,15,3,False,False,Winter,2024,1
11882,2021-12-11,3344,7539,Sports,East,2929.36,10,10,234.35,12.98,2883.75,Delivered,PayPal,Premium,5,3,False,True,Winter,2021,12
11883,2020-04-08,3073,8956,Home,North,2876.22,4,10,230.1,16.88,2835.58,Returned,PayPal,Basic,15,3,True,False,Spring,2020,4
11884,2024-12-15,1464,4609,Food,Central,1936.74,19,20,154.94,24.46,1728.79,Pending,PayPal,VIP,30,1,False,True,Winter,2024,12
11885,2020-10-27,,2888,Beauty,West,,11,0,,0.55,4087.59,Shipped,PayPal,VIP,28,3,False,False,Fall,2020,10
4177,2024-11-19,1682,1817,Clothing,East,4686.57,7,5,374.93,44.07,4871.24,Pending,PayPal,VIP,22,1,True,False,Fall,2024,11
11887,2021-08-15,2823,4869,,Central,1305.54,16,20,104.44,26.85,1175.72,Cancelled,Cash,Premium,22,5,True,True,Summer,2021,8
11888,2020-01-16,2016,3769,Toys,North,3417.69,4,0,273.42,38.54,3729.65,Cancelled,Bank Transfer,VIP,11,3,False,False,Winter,2020,1
11889,2021-02-10,4167,4782,Beauty,South,1011.27,2,25,80.9,17.33,856.68,Pending,Cash,Basic,3,2,True,False,Winter,2021,2
11890,2024-09-29,4668,9185,Toys,North,105.58,10,0,8.45,43.78,157.81,Delivered,PayPal,Premium,23,2,False,False,Fall,2024,9
10610,2022-08-19,1508,7539,Furniture,East,3373.33,6,0,269.87,42.44,3685.64,Delivered,Cash,Standard,23,3,False,,Summer,2022,8
11892,2023-01-12,3375,2419,Furniture,Central,1894.44,19,25,151.56,38.33,1610.72,Delivered,Cash,Premium,17,4,False,False,Winter,2023,1
11893,2023-04-22,1089,6351,Beauty,Central,2383.3,13,0,190.66,37.94,2611.9,Pending,Cash,VIP,7,4,True,True,Spring,2023,4
11894,2022-09-20,158,3854,Beauty,East,27860.44,9,10,120.78,43.48,,Delivered,Credit Card,Standard,21,2,True,False,Fall,2022,9
11895,2022-08-21,2872,7448,Books,South,1627.02,8,0,130.16,23.36,1780.54,Pending,Credit Card,Premium,28,1,False,False,Summer,2022,8
11896,2021-10-22,4335,6185,Furniture,South,4474.51,16,10,357.96,16.41,4401.43,Shipped,PayPal,Standard,12,2,False,True,Fall,2021,10
11897,2022-01-16,2874,7912,Sports,East,3426.45,17,15,274.12,20.2,3206.8,Returned,Debit Card,VIP,11,1,True,False,Winter,2022,1
11898,2024-12-24,3078,9436,Electronics,East,4535.71,5,20,362.86,,4008.27,Cancelled,Debit Card,Standard,19,3,True,False,Winter,2024,12
11899,2022-05-01,2205,9978,Clothing,South,1144.85,10,25,91.59,39.98,990.21,Delivered,Debit Card,Premium,19,1,True,False,Spring,2022,5
11900,2021-08-02,2810,7865,Home,East,1595.87,8,0,127.67,19.84,1743.38,Returned,PayPal,VIP,12,1,True,False,Summer,2021,8
11901,2023-06-03,562,7674,Books,West,1487.85,16,25,,41.94,1276.86,Shipped,Credit Card,VIP,5,5,,True,Summer,2023,6
11902,2024-04-02,3316,9757,Electronics,North,2507.28,14,5,200.58,38.79,2621.29,Pending,Credit Card,Standard,29,,True,True,Spring,2024,4
11903,2022-04-03,1509,6572,Books,Central,454.83,4,20,36.39,10.14,410.39,Cancelled,Cash,Basic,4,,False,True,Spring,2022,4
11904,2020-07-27,1508,9989,Clothing,West,2953.65,14,15,236.29,21.19,2768.08,Shipped,Cash,VIP,16,3,True,False,Summer,2020,7
11905,2020-09-06,1601,7361,Toys,Central,,9,10,186.56,7.36,2292.69,Cancelled,PayPal,Standard,3,5,False,False,Fall,2020,9
11906,2020-03-14,2338,5140,Books,West,,9,30,301.78,36.16,2978.56,Delivered,Bank Transfer,Standard,2,5,False,True,Spring,2020,3
11907,2023-08-13,3291,1261,Home,West,2886.55,19,0,230.92,40.12,3157.59,Pending,Debit Card,VIP,21,4,False,True,Summer,2023,8
11908,2022-02-17,3419,8384,Furniture,North,2714.97,7,0,217.2,1.57,2933.74,Pending,Credit Card,Basic,5,,True,True,Winter,2022,2
11909,2020-12-04,,1391,Food,North,3933.47,9,20,,15.69,3477.15,Cancelled,Credit Card,Premium,1,1,False,True,Winter,2020,12
11910,2024-02-20,1062,7415,Books,North,4963.29,12,0,397.06,21.85,5382.2,Delivered,Credit Card,Standard,26,4,True,True,Winter,2024,2
11911,2024-06-28,1709,5471,Garden,East,1631.09,14,20,130.49,16.46,1451.82,Pending,PayPal,Premium,23,1,False,False,Summer,2024,6
11912,2020-01-31,1580,7765,Books,Central,2842.92,20,5,227.43,14.43,2942.63,Pending,Cash,VIP,30,5,False,True,Winter,2020,1
11913,2022-05-09,2840,8001,Clothing,North,711.65,7,20,56.93,33.29,659.54,Delivered,Debit Card,VIP,12,4,False,True,Spring,2022,5
11914,2022-11-06,3224,8339,Home,Central,3021.63,14,20,241.73,23.64,2682.67,Cancelled,Credit Card,Basic,3,5,False,False,Fall,2022,11
11915,2022-07-13,3939,5894,Electronics,East,2080.17,17,15,166.41,8.51,1943.06,Shipped,Cash,,2,5,True,True,Summer,2022,7
11916,2022-05-12,1362,8946,Garden,West,4109.56,6,25,328.76,39.21,3450.14,Returned,Bank Transfer,Standard,27,1,True,True,Spring,2022,5
11917,2022-09-27,1190,7361,Toys,Central,914.54,9,15,73.16,23.93,874.45,Delivered,Cash,Standard,3,1,False,True,Fall,2022,9
11918,2023-01-02,4106,8880,Furniture,South,2325.17,4,20,186.01,5.82,2051.97,Returned,Bank Transfer,Standard,20,,True,True,Winter,2023,1
11919,2022-11-27,2247,6762,Food,West,946.2,13,20,75.7,0.18,832.84,Cancelled,Bank Transfer,Basic,12,2,True,True,Fall,2022,11
11920,2023-12-02,529,5969,Furniture,South,816.61,20,0,65.33,3.14,885.08,Cancelled,Cash,VIP,19,1,True,True,Winter,2023,12
11921,2023-11-16,1742,8486,Garden,East,2613.88,15,5,209.11,2.43,2694.73,Returned,PayPal,Standard,11,5,False,False,Fall,2023,11
11922,2024-11-17,4615,6833,Sports,West,3333.44,15,15,266.68,49.2,3149.3,Cancelled,Credit Card,Basic,24,5,True,False,Fall,2024,11
11923,2023-09-26,3282,1339,Electronics,Central,460.76,3,30,36.86,14.39,373.78,Pending,Cash,Standard,13,2,False,False,Fall,2023,9
11924,2024-06-07,3255,4485,Books,East,3122.62,19,25,249.81,45.51,2637.29,Returned,Debit Card,Premium,19,3,False,False,Summer,2024,6
11925,2023-11-08,911,5715,Electronics,North,4811.77,3,0,384.94,41.26,5237.97,Cancelled,Bank Transfer,VIP,11,1,False,False,Fall,2023,11
11926,2024-07-27,88,9162,Home,East,4820.99,5,5,385.68,37.92,5003.54,Cancelled,PayPal,Basic,29,2,False,True,Summer,2024,7
11927,2022-02-20,1567,6397,Food,East,4625.8,3,5,370.06,14.5,4779.07,Pending,Credit Card,Basic,27,5,False,False,Winter,2022,2
11928,2023-12-16,3610,1134,Toys,West,4174.02,10,20,333.92,6.05,3679.19,Delivered,Bank Transfer,Premium,30,4,False,True,Winter,2023,12
11929,2022-12-07,4813,6466,Furniture,Central,,12,0,202.84,25.45,2763.85,Delivered,Cash,Basic,30,5,True,True,Winter,2022,12
11930,2024-12-07,1632,4016,Furniture,West,4982.93,17,30,398.63,28.67,,Returned,PayPal,Premium,27,5,True,False,Winter,2024,12
11931,2024-03-25,4092,4338,Sports,South,33.53,7,15,2.68,14.23,45.41,Pending,Cash,Standard,19,5,True,False,Spring,2024,3
11932,2020-04-26,1021,2218,Beauty,South,3301.23,19,30,264.1,48.34,2623.3,Delivered,Credit Card,VIP,30,4,True,True,Spring,2020,4
11933,2023-12-06,2476,1003,Electronics,South,2018.25,15,20,161.46,43.94,1820.0,Delivered,Debit Card,Premium,4,3,True,True,Winter,2023,12
11934,2022-12-31,4576,1182,Garden,North,813.37,14,10,65.07,49.33,846.43,Delivered,PayPal,Basic,11,5,True,False,Winter,2022,12
11935,2023-05-15,3991,4852,Sports,East,3339.42,14,0,267.15,29.89,3636.46,Returned,PayPal,Basic,27,3,False,False,Spring,2023,5
11936,2023-11-11,669,7047,Furniture,South,1718.33,20,5,137.47,14.72,1784.6,Shipped,Bank Transfer,VIP,9,3,False,False,Fall,2023,11
11937,2022-02-21,1933,1198,Electronics,South,767.07,1,30,61.37,38.47,636.79,Pending,Credit Card,VIP,19,,False,False,Winter,2022,2
11938,2022-02-03,1444,7719,Books,East,4263.28,,30,341.06,12.01,3337.37,Delivered,Credit Card,VIP,13,3,True,False,Winter,2022,2
11939,2023-05-25,937,5602,Sports,South,1498.1,8,30,119.85,45.11,1213.63,Cancelled,Cash,VIP,13,2,True,True,Spring,2023,5
11940,2022-07-15,3257,8259,Furniture,East,1704.34,12,0,136.35,12.8,1853.49,Shipped,PayPal,Premium,2,1,True,False,Summer,2022,7
11941,2022-08-19,828,,Furniture,East,3990.95,15,15,319.28,33.98,3745.57,Shipped,Cash,Basic,30,5,False,False,Summer,2022,8
11942,2021-09-03,2933,9012,Furniture,North,4042.56,5,0,323.4,22.81,4388.77,Shipped,Credit Card,Premium,9,3,True,False,Fall,2021,9
11943,2023-10-09,1083,7735,Furniture,West,2991.33,,15,239.31,29.66,2811.6,Returned,Cash,VIP,30,4,True,True,Fall,2023,10
11944,2023-11-10,1646,9580,Furniture,Central,4096.9,17,30,327.75,11.19,3206.77,Shipped,PayPal,Premium,8,,False,True,Fall,2023,11
11945,2020-03-04,3167,4624,Clothing,West,4650.22,8,30,,47.52,3674.69,Shipped,Debit Card,Premium,11,1,False,True,Spring,2020,3
11946,2020-05-21,606,5895,Home,West,3018.52,7,,241.48,16.85,2522.22,Delivered,Bank Transfer,VIP,10,3,False,False,Spring,2020,5
11947,2021-12-24,461,3276,Clothing,South,3504.55,15,0,280.36,35.2,3820.11,Delivered,Cash,Basic,2,3,False,False,Winter,2021,12
11948,2020-06-20,2935,7282,Books,South,3682.02,15,5,294.56,15.31,3807.79,Delivered,Debit Card,Premium,2,1,True,True,Summer,2020,6
11949,2022-08-16,110,7378,Garden,East,437.02,10,25,34.96,11.53,374.25,Shipped,PayPal,Standard,23,,False,False,Summer,2022,8
11950,2020-08-09,1490,5523,Food,East,4146.49,13,25,331.72,,3442.51,Cancelled,Cash,Standard,25,4,True,False,Summer,2020,8
11951,2021-07-14,663,1455,Toys,East,1025.71,15,10,82.06,35.94,1041.14,Cancelled,Cash,VIP,27,3,False,True,Summer,2021,7
11952,2022-07-12,1369,4093,Food,East,2928.34,7,15,234.27,29.4,2752.76,Pending,Bank Transfer,Standard,3,2,False,False,Summer,2022,7
11953,2022-10-05,4222,4239,Clothing,Central,334.82,5,0,26.79,6.2,367.81,Pending,Credit Card,VIP,30,2,True,True,Fall,2022,10
11954,2023-04-03,3570,2831,Electronics,West,1172.78,20,30,93.82,9.92,924.69,Delivered,Debit Card,Premium,7,2,False,True,Spring,2023,4
11955,2022-07-04,3519,7085,Sports,Central,347.73,11,5,27.82,23.31,381.47,Pending,Bank Transfer,Basic,24,4,False,True,Summer,2022,7
11956,2020-12-23,502,6310,Food,East,2645.22,10,0,211.62,22.09,2878.93,Returned,Credit Card,VIP,15,5,True,False,Winter,2020,12
11957,2022-01-27,1792,4839,Garden,North,4596.92,10,10,367.75,29.53,4534.51,Cancelled,Bank Transfer,VIP,20,1,False,False,Winter,2022,1
11958,2024-11-12,1717,4090,Clothing,South,451.67,19,25,36.13,32.29,407.17,,Bank Transfer,Basic,23,3,False,True,Fall,2024,11
11959,2020-04-27,2808,6529,Garden,Central,3232.06,14,30,258.56,20.91,2541.91,Returned,Credit Card,Basic,1,5,False,True,Spring,2020,4
11960,2022-06-05,4497,3871,Beauty,West,3073.13,6,15,245.85,33.39,2891.4,Delivered,Bank Transfer,Premium,29,5,False,True,Summer,2022,6
11961,2020-06-05,2480,2312,Sports,East,2652.01,,5,212.16,10.22,2741.79,Pending,PayPal,Premium,7,2,,False,Summer,2020,6
11962,2021-02-23,221,5339,Books,North,1206.27,18,5,96.5,15.34,1257.8,Delivered,PayPal,VIP,6,1,True,False,Winter,2021,2
11963,2023-01-18,624,6363,Food,South,4179.67,8,20,334.37,42.1,3720.21,Delivered,Bank Transfer,Premium,12,2,True,True,Winter,2023,1
11964,2022-01-05,1779,8046,Food,South,4833.1,9,0,386.65,35.86,5255.61,Pending,Credit Card,Standard,29,,True,True,Winter,2022,1
11965,2021-11-03,3766,5446,Furniture,,1737.08,10,20,138.97,43.13,1571.76,Pending,Credit Card,Basic,18,2,True,False,Fall,2021,11
11966,2021-08-12,450,9559,Garden,West,4652.91,5,30,372.23,1.05,3630.32,Pending,Debit Card,Basic,13,3,True,True,Summer,2021,8
11967,2023-03-01,2450,6036,Toys,East,2814.37,4,10,225.15,42.19,2800.27,Shipped,Credit Card,Premium,19,5,True,True,Spring,2023,3
11968,2022-02-24,4931,8501,Clothing,Central,366.37,14,20,29.31,31.53,353.94,Pending,Credit Card,Basic,19,4,False,False,Winter,2022,2
11969,2021-03-13,4814,4422,Sports,East,3018.62,13,5,241.49,16.76,3125.94,Cancelled,PayPal,Standard,16,5,False,True,Spring,2021,3
11970,2024-04-28,781,5062,Sports,North,,8,0,233.19,19.83,3167.92,Returned,PayPal,Standard,12,2,True,False,Spring,2024,4
11971,2021-11-14,955,3819,Electronics,North,4182.1,9,0,334.57,21.78,4538.45,Pending,PayPal,Standard,12,1,False,True,Fall,2021,11
11972,2024-07-14,2100,2105,Sports,North,475.66,13,30,38.05,4.11,375.12,Cancelled,Bank Transfer,Premium,25,,True,False,Summer,2024,7
11973,2022-05-08,518,7653,Food,Central,3208.58,12,15,256.69,49.63,3033.61,Shipped,Credit Card,VIP,10,2,False,False,Spring,2022,5
11974,2021-12-06,1020,1466,Clothing,East,332.69,8,25,26.62,23.95,300.09,Delivered,Credit Card,,14,4,False,False,Winter,2021,12
11975,2022-09-06,1852,9092,Books,North,2045.33,10,30,163.63,43.12,1638.48,Pending,Debit Card,Standard,17,2,False,False,Fall,2022,9
11976,2023-11-21,724,6691,Home,East,3446.2,16,30,275.7,11.82,2699.86,Delivered,Credit Card,,25,,True,True,Fall,2023,11
11977,2021-06-08,2434,5380,Garden,West,1694.71,4,15,135.58,1.9,1577.98,,Debit Card,VIP,6,3,True,False,,2021,6
11978,2020-10-05,2529,9978,Home,East,539.2,10,20,43.14,23.62,498.12,Cancelled,Cash,Basic,3,3,False,False,Fall,2020,10
11979,2021-06-07,2282,5002,Furniture,South,3073.19,11,25,245.86,49.89,2600.64,Pending,Bank Transfer,VIP,8,5,True,True,Summer,2021,6
11980,2021-04-03,4080,3639,Books,East,1256.23,17,0,100.5,46.12,1402.85,Returned,Cash,Basic,4,4,True,False,Spring,,4
11981,2024-06-03,1857,7508,Beauty,West,696.15,12,15,55.69,2.58,650.0,Delivered,Bank Transfer,Premium,20,5,True,True,Summer,2024,6
11982,2024-02-14,147,6641,Clothing,South,4168.52,7,0,333.48,48.51,4550.51,Pending,Debit Card,Standard,14,2,False,False,Winter,2024,2
11983,,4470,3529,Furniture,Central,1177.41,4,10,94.19,24.02,1177.88,Shipped,Debit Card,VIP,10,5,False,False,Winter,2023,1
11984,2024-02-29,4849,7572,Sports,North,3759.22,2,10,300.74,29.87,3713.91,Delivered,PayPal,Premium,8,2,False,False,Winter,2024,2
11985,2020-03-30,481,5868,Toys,Central,3589.55,11,15,287.16,7.36,3345.64,Delivered,,Premium,30,5,True,False,Spring,2020,3
11986,2023-05-22,403,3714,Furniture,West,2035.46,16,15,162.84,6.31,1899.29,Cancelled,PayPal,Standard,12,,True,False,Spring,2023,5
11987,2023-02-16,3064,7012,Sports,North,421.99,15,5,33.76,15.46,450.11,Pending,PayPal,Premium,21,5,,False,Winter,2023,2
11988,2024-01-14,1370,2933,Electronics,North,865.92,7,5,69.27,22.85,914.74,Delivered,Debit Card,Basic,23,5,True,False,Winter,2024,1
11989,2021-02-25,3657,8982,Electronics,Central,2201.23,5,15,176.1,1.03,2048.18,Returned,Credit Card,Basic,21,2,True,False,Winter,2021,2
11990,2023-07-03,4840,7951,Electronics,East,3134.92,3,25,250.79,,2625.95,Delivered,Cash,VIP,4,1,False,True,Summer,2023,7
11991,2020-02-29,4012,2366,Garden,West,705.1,20,10,56.41,29.39,720.39,Cancelled,Cash,Basic,11,5,False,True,,2020,2
